x-axis,1,2,3
second,Volt,Ampere,Volt
+1.5000E-03,+4.9241206E+00,+73.8568E-03,+2.8907034E+00
+1.5100E-03,+4.9241206E+00,+84.1519E-03,-526.3820E-03
+1.5200E-03,+4.9484733E+00,+87.1347E-03,-465.5003E-03
+1.5300E-03,+4.9241206E+00,+81.8970E-03,-325.3770E-03
+1.5400E-03,+4.9241206E+00,+76.1629E-03,-368.2267E-03
+1.5500E-03,+4.9666364E+00,+71.9625E-03,-431.6666E-03
+1.5600E-03,+4.9827530E+00,+85.9171E-03,-325.3770E-03
+1.5700E-03,+4.9251438E+00,+85.9171E-03,-325.3770E-03
+1.5800E-03,+5.0045226E+00,+77.8769E-03,-374.6846E-03
+1.5900E-03,+4.9645899E+00,+73.8568E-03,+3.0917085E+00
+1.6000E-03,+5.0045226E+00,+69.8367E-03,+2.9386694E+00
+1.6100E-03,+5.0045226E+00,+85.9171E-03,-329.2767E-03
+1.6200E-03,+5.0045226E+00,+83.0123E-03,-325.3770E-03
+1.6300E-03,+5.0045226E+00,+79.7444E-03,-418.7508E-03
+1.6400E-03,+5.0045226E+00,+73.8568E-03,-484.8739E-03
+1.6500E-03,+5.0045226E+00,+69.6295E-03,-335.7346E-03
+1.6600E-03,+4.9796332E+00,+81.8970E-03,-464.1587E-03
+1.6700E-03,+5.0045226E+00,+81.8970E-03,-412.2929E-03
+1.6800E-03,+5.0045226E+00,+77.1759E-03,-360.4272E-03
+1.6900E-03,+5.0045226E+00,+69.8367E-03,+2.8907034E+00
+1.7000E-03,+5.0045226E+00,+65.8166E-03,+3.0230272E+00
+1.7100E-03,+5.0045226E+00,+77.8769E-03,+961.9519E-03
+1.7200E-03,+5.0159595E+00,+77.8769E-03,-353.9693E-03
+1.7300E-03,+5.0045226E+00,+73.3913E-03,-348.6504E-03
+1.7400E-03,+5.0045226E+00,+68.3339E-03,-325.3770E-03
+1.7500E-03,+5.0045226E+00,+63.2765E-03,-452.3819E-03
+1.7600E-03,+5.0045226E+00,+73.8568E-03,-504.2476E-03
+1.7700E-03,+5.0045226E+00,+74.4514E-03,-355.1083E-03
+1.7800E-03,+5.0522858E+00,+69.8367E-03,-526.3820E-03
+1.7900E-03,+5.0045226E+00,+60.4456E-03,+3.0917085E+00
+1.8000E-03,+5.0045226E+00,+65.5031E-03,+2.9063800E+00
+1.8100E-03,+5.0045226E+00,+69.8367E-03,-490.1929E-03
+1.8200E-03,+5.0497026E+00,+76.1158E-03,-413.4319E-03
+1.8300E-03,+5.0289563E+00,+67.0383E-03,-325.3770E-03
+1.8400E-03,+5.0082100E+00,+61.7965E-03,-325.3770E-03
+1.8500E-03,+5.0045226E+00,+57.7764E-03,-368.0241E-03
+1.8600E-03,+5.0045226E+00,+71.7269E-03,-325.3770E-03
+1.8700E-03,+5.0263732E+00,+73.8568E-03,-471.7555E-03
+1.8800E-03,+5.0838203E+00,+65.8718E-03,+2.8907034E+00
+1.8900E-03,+5.0045226E+00,+62.7786E-03,+2.8907034E+00
+1.9000E-03,+5.0445363E+00,+57.7764E-03,+2.9916741E+00
+1.9100E-03,+5.0045226E+00,+72.8934E-03,-325.3770E-03
+1.9200E-03,+5.0849246E+00,+73.9307E-03,-526.3820E-03
+1.9300E-03,+5.0045226E+00,+68.7254E-03,-470.8192E-03
+1.9400E-03,+5.0419531E+00,+63.6680E-03,-325.3770E-03
+1.9500E-03,+5.0045226E+00,+57.7764E-03,-367.0877E-03
+1.9600E-03,+5.0849246E+00,+73.8568E-03,-335.5320E-03
+1.9700E-03,+5.0849246E+00,+71.0771E-03,-464.3613E-03
+1.9800E-03,+5.0045226E+00,+65.8166E-03,-325.3770E-03
+1.9900E-03,+5.0849246E+00,+61.0914E-03,+2.8907034E+00
+2.0000E-03,+5.0849246E+00,+57.7764E-03,+3.0750956E+00
+2.0100E-03,+5.1123160E+00,+69.8367E-03,-325.3770E-03
+2.0200E-03,+5.0849246E+00,+69.8367E-03,-445.7213E-03
+2.0300E-03,+5.0849246E+00,+65.8166E-03,-354.1720E-03
+2.0400E-03,+5.0849246E+00,+57.3150E-03,-503.3113E-03
+2.0500E-03,+5.0849246E+00,+57.7764E-03,-325.3770E-03
+2.0600E-03,+5.0849246E+00,+65.8166E-03,-325.3770E-03
+2.0700E-03,+5.0849246E+00,+73.8568E-03,-526.3820E-03
+2.0800E-03,+5.0045226E+00,+61.7965E-03,+3.0917085E+00
+2.0900E-03,+5.0849246E+00,+57.7764E-03,+3.0917085E+00
+2.1000E-03,+5.0849246E+00,+53.7563E-03,+3.0239635E+00
+2.1100E-03,+5.0849246E+00,+69.5191E-03,-325.3770E-03
+2.1200E-03,+5.0849246E+00,+70.5564E-03,-325.3770E-03
+2.1300E-03,+5.0849246E+00,+65.8166E-03,-413.2293E-03
+2.1400E-03,+5.0849246E+00,+59.0021E-03,-526.3820E-03
+2.1500E-03,+5.0849246E+00,+53.7563E-03,-325.3770E-03
+2.1600E-03,+5.0849246E+00,+69.8367E-03,-325.3770E-03
+2.1700E-03,+5.1653266E+00,+69.8367E-03,-325.3770E-03
+2.1800E-03,+5.0849246E+00,+61.7965E-03,+3.0917085E+00
+2.1900E-03,+5.0849246E+00,+57.7764E-03,+2.8907034E+00
+2.2000E-03,+5.0849246E+00,+54.7343E-03,+2.9396058E+00
+2.2100E-03,+5.0448298E+00,+69.8367E-03,-426.1451E-03
+2.2200E-03,+5.0849246E+00,+73.8568E-03,-373.7482E-03
+2.2300E-03,+5.1639288E+00,+65.7467E-03,-328.8715E-03
+2.2400E-03,+5.0849246E+00,+60.6893E-03,-471.0218E-03
+2.2500E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+2.2600E-03,+5.0849246E+00,+69.8367E-03,-325.3770E-03
+2.2700E-03,+5.0849246E+00,+69.8367E-03,-325.3770E-03
+2.2800E-03,+5.0849246E+00,+61.7965E-03,-325.3770E-03
+2.2900E-03,+5.1653266E+00,+57.7764E-03,+3.0043873E+00
+2.3000E-03,+5.0849246E+00,+54.4654E-03,+2.9261589E+00
+2.3100E-03,+5.0914887E+00,+66.1448E-03,-325.3770E-03
+2.3200E-03,+5.1380162E+00,+68.4712E-03,-526.3820E-03
+2.3300E-03,+5.0849246E+00,+60.1792E-03,-526.3820E-03
+2.3400E-03,+5.0849246E+00,+57.7764E-03,-325.3770E-03
+2.3500E-03,+5.0849246E+00,+53.7563E-03,-325.3770E-03
+2.3600E-03,+5.1148181E+00,+65.8166E-03,-451.6482E-03
+2.3700E-03,+5.1146867E+00,+65.8166E-03,-325.3770E-03
+2.3800E-03,+5.1563107E+00,+58.2272E-03,+2.8907034E+00
+2.3900E-03,+5.0849246E+00,+53.7563E-03,+2.8907034E+00
+2.4000E-03,+5.0849246E+00,+52.1324E-03,+3.0105167E+00
+2.4100E-03,+5.0849246E+00,+65.8166E-03,-393.3245E-03
+2.4200E-03,+5.1588939E+00,+62.1181E-03,-341.4588E-03
+2.4300E-03,+5.0849246E+00,+58.4921E-03,-325.3770E-03
+2.4400E-03,+5.1199844E+00,+52.0033E-03,-438.7324E-03
+2.4500E-03,+5.1095204E+00,+52.5265E-03,-325.3770E-03
+2.4600E-03,+5.0887741E+00,+65.6241E-03,-335.0009E-03
+2.4700E-03,+5.1484299E+00,+62.6413E-03,-526.3820E-03
+2.4800E-03,+5.1653266E+00,+59.6585E-03,-325.3770E-03
+2.4900E-03,+5.1069373E+00,+49.7362E-03,+3.0917085E+00
+2.5000E-03,+5.1640602E+00,+49.7362E-03,+3.0917085E+00
+2.5100E-03,+5.0849246E+00,+64.8426E-03,-477.6823E-03
+2.5200E-03,+5.0849246E+00,+65.8166E-03,-325.3770E-03
+2.5300E-03,+5.0849246E+00,+60.8250E-03,-325.3770E-03
+2.5400E-03,+5.1640098E+00,+53.7563E-03,-325.3770E-03
+2.5500E-03,+5.0849246E+00,+53.7563E-03,-325.3770E-03
+2.5600E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+2.5700E-03,+5.1653266E+00,+69.8367E-03,-484.2660E-03
+2.5800E-03,+5.0888245E+00,+61.7965E-03,+3.0917085E+00
+2.5900E-03,+5.1095708E+00,+57.7764E-03,+3.0300930E+00
+2.6000E-03,+5.1199341E+00,+52.0058E-03,+2.9782272E+00
+2.6100E-03,+5.1653266E+00,+65.8166E-03,-490.7239E-03
+2.6200E-03,+5.1588435E+00,+69.8367E-03,-325.3770E-03
+2.6300E-03,+5.1380972E+00,+64.4551E-03,-325.3770E-03
+2.6400E-03,+5.1653266E+00,+56.1551E-03,-445.3161E-03
+2.6500E-03,+5.1653266E+00,+57.7764E-03,-497.1818E-03
+2.6600E-03,+5.0939908E+00,+66.2699E-03,-348.0425E-03
+2.6700E-03,+5.1355141E+00,+68.3461E-03,-325.3770E-03
+2.6800E-03,+5.1147678E+00,+61.7965E-03,-325.3770E-03
+2.6900E-03,+5.1653266E+00,+53.7563E-03,+2.9134457E+00
+2.7000E-03,+5.1653266E+00,+54.3388E-03,+2.9198268E+00
+2.7100E-03,+5.1653266E+00,+65.8166E-03,-526.3820E-03
+2.7200E-03,+5.1653266E+00,+64.4536E-03,-458.2319E-03
+2.7300E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+2.7400E-03,+5.1653266E+00,+53.7563E-03,-490.8007E-03
+2.7500E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+2.7600E-03,+5.1406497E+00,+65.8166E-03,-387.0693E-03
+2.7700E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+2.7800E-03,+5.1017402E+00,+54.5971E-03,+2.8907034E+00
+2.7900E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+2.8000E-03,+5.1432328E+00,+50.8409E-03,+2.8907034E+00
+2.8100E-03,+5.1639791E+00,+61.8639E-03,-325.3770E-03
+2.8200E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+2.8300E-03,+5.1653266E+00,+57.7764E-03,-425.7398E-03
+2.8400E-03,+5.1653266E+00,+50.7117E-03,-325.3770E-03
+2.8500E-03,+5.1653266E+00,+53.6945E-03,-526.3820E-03
+2.8600E-03,+5.1653266E+00,+62.8956E-03,-380.3320E-03
+2.8700E-03,+5.1276528E+00,+67.7003E-03,-325.3770E-03
+2.8800E-03,+5.1653266E+00,+61.7965E-03,+2.9330220E+00
+2.8900E-03,+5.1653266E+00,+49.7362E-03,+2.9002505E+00
+2.9000E-03,+5.1653266E+00,+50.9644E-03,+2.9521163E+00
+2.9100E-03,+5.1302360E+00,+63.5510E-03,-325.3770E-03
+2.9200E-03,+5.1509823E+00,+65.8166E-03,-325.3770E-03
+2.9300E-03,+5.1589246E+00,+61.4764E-03,-526.3820E-03
+2.9400E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+2.9500E-03,+5.1653266E+00,+51.3616E-03,-325.3770E-03
+2.9600E-03,+5.1653266E+00,+65.2285E-03,-496.9792E-03
+2.9700E-03,+5.1653266E+00,+65.3673E-03,-503.9191E-03
+2.9800E-03,+5.1653266E+00,+57.7764E-03,-399.7056E-03
+2.9900E-03,+5.1354023E+00,+52.2601E-03,+2.8907034E+00
+3.0000E-03,+5.1653266E+00,+53.7563E-03,+2.9136484E+00
+3.0100E-03,+5.1653266E+00,+65.8166E-03,-354.2978E-03
+3.0200E-03,+5.1653266E+00,+64.2009E-03,-325.3770E-03
+3.0300E-03,+5.1653266E+00,+60.4294E-03,-325.3770E-03
+3.0400E-03,+5.1653266E+00,+53.7563E-03,-526.3820E-03
+3.0500E-03,+5.1653266E+00,+50.4438E-03,-491.0034E-03
+3.0600E-03,+5.1198223E+00,+63.5414E-03,-325.3770E-03
+3.0700E-03,+5.1653266E+00,+64.5787E-03,-387.2719E-03
+3.0800E-03,+5.1653266E+00,+57.5758E-03,+2.9007326E+00
+3.0900E-03,+5.1653266E+00,+48.8995E-03,+3.0498719E+00
+3.1000E-03,+5.1224055E+00,+49.7362E-03,+3.0917085E+00
+3.1100E-03,+5.1653266E+00,+61.7965E-03,-380.8140E-03
+3.1200E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+3.1300E-03,+5.1653266E+00,+57.7764E-03,-478.0876E-03
+3.1400E-03,+5.1653266E+00,+49.7362E-03,-526.3820E-03
+3.1500E-03,+5.1653266E+00,+49.7362E-03,-374.3561E-03
+3.1600E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.1700E-03,+5.1653266E+00,+61.7965E-03,-471.6297E-03
+3.1800E-03,+5.1653266E+00,+55.8886E-03,-325.3770E-03
+3.1900E-03,+5.1653266E+00,+53.7563E-03,+3.0491872E+00
+3.2000E-03,+5.1615888E+00,+49.9231E-03,+3.0823640E+00
+3.2100E-03,+5.1408425E+00,+61.7965E-03,-325.3770E-03
+3.2200E-03,+5.1653266E+00,+63.5551E-03,-438.4530E-03
+3.2300E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+3.2400E-03,+5.1653266E+00,+49.7362E-03,-510.5796E-03
+3.2500E-03,+5.1653266E+00,+51.0895E-03,-458.7139E-03
+3.2600E-03,+5.1175130E+00,+61.7965E-03,-325.3770E-03
+3.2700E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+3.2800E-03,+5.1564225E+00,+58.2216E-03,+3.0694482E+00
+3.2900E-03,+5.1653266E+00,+53.7563E-03,+3.0917085E+00
+3.3000E-03,+5.1653266E+00,+52.2560E-03,+3.0166952E+00
+3.3100E-03,+5.1653266E+00,+62.2594E-03,-503.2345E-03
+3.3200E-03,+5.1653266E+00,+69.2623E-03,-497.6639E-03
+3.3300E-03,+5.1653266E+00,+61.7965E-03,-405.9609E-03
+3.3400E-03,+5.1653266E+00,+55.1274E-03,-457.8266E-03
+3.3500E-03,+5.1586507E+00,+57.7764E-03,-325.3770E-03
+3.3600E-03,+5.1653266E+00,+65.8166E-03,-491.2060E-03
+3.3700E-03,+5.1653266E+00,+63.5373E-03,-325.3770E-03
+3.3800E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.3900E-03,+5.1653266E+00,+53.5516E-03,+3.0814767E+00
+3.4000E-03,+5.1653266E+00,+53.7563E-03,+3.0500745E+00
+3.4100E-03,+5.1653266E+00,+65.8166E-03,-418.8767E-03
+3.4200E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+3.4300E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+3.4400E-03,+5.1653266E+00,+52.7944E-03,-325.3770E-03
+3.4500E-03,+5.1653266E+00,+55.7554E-03,-526.3820E-03
+3.4600E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+3.4700E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.4800E-03,+5.1653266E+00,+56.6854E-03,+2.9452531E+00
+3.4900E-03,+5.1653266E+00,+49.7362E-03,+2.9852930E+00
+3.5000E-03,+5.1653266E+00,+49.7362E-03,+3.0489846E+00
+3.5100E-03,+5.1653266E+00,+65.6337E-03,-325.3770E-03
+3.5200E-03,+5.1653266E+00,+64.5964E-03,-465.3744E-03
+3.5300E-03,+5.1653266E+00,+55.5189E-03,-413.5087E-03
+3.5400E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+3.5500E-03,+5.1653266E+00,+50.0482E-03,-340.9768E-03
+3.5600E-03,+5.1653266E+00,+61.7965E-03,-458.9165E-03
+3.5700E-03,+5.1653266E+00,+63.4300E-03,-444.7082E-03
+3.5800E-03,+5.1653266E+00,+57.7764E-03,+2.9205115E+00
+3.5900E-03,+5.1653266E+00,+49.7362E-03,+3.0917085E+00
+3.6000E-03,+5.1653266E+00,+49.7362E-03,+3.0917085E+00
+3.6100E-03,+5.1653266E+00,+64.3123E-03,-526.3820E-03
+3.6200E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.6300E-03,+5.1653266E+00,+57.2061E-03,-497.8665E-03
+3.6400E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+3.6500E-03,+5.1653266E+00,+53.7563E-03,-394.1350E-03
+3.6600E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.6700E-03,+5.1653266E+00,+61.0970E-03,-526.3820E-03
+3.6800E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+3.6900E-03,+5.1653266E+00,+48.4902E-03,+2.8907034E+00
+3.7000E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+3.7100E-03,+5.1653266E+00,+61.7965E-03,-366.8083E-03
+3.7200E-03,+5.1280078E+00,+59.9305E-03,-325.3770E-03
+3.7300E-03,+5.1653266E+00,+53.7563E-03,-381.2193E-03
+3.7400E-03,+5.1653266E+00,+45.7161E-03,-526.3820E-03
+3.7500E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+3.7600E-03,+5.1653266E+00,+59.7715E-03,-325.3770E-03
+3.7700E-03,+5.1653266E+00,+60.8088E-03,-526.3820E-03
+3.7800E-03,+5.1653266E+00,+53.8059E-03,+3.0917085E+00
+3.7900E-03,+5.1653266E+00,+45.7161E-03,+3.0917085E+00
+3.8000E-03,+5.1653266E+00,+47.8403E-03,+2.9854956E+00
+3.8100E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+3.8200E-03,+5.1617509E+00,+61.6177E-03,-334.3162E-03
+3.8300E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+3.8400E-03,+5.1653266E+00,+45.7161E-03,-325.3770E-03
+3.8500E-03,+5.1653266E+00,+49.0068E-03,-526.3820E-03
+3.8600E-03,+5.1653266E+00,+58.0843E-03,-325.3770E-03
+3.8700E-03,+5.1653266E+00,+63.1417E-03,-392.6399E-03
+3.8800E-03,+5.1653266E+00,+53.7563E-03,+2.8907034E+00
+3.8900E-03,+5.1653266E+00,+49.7362E-03,+2.9207141E+00
+3.9000E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+3.9100E-03,+5.1358383E+00,+61.7965E-03,-399.0978E-03
+3.9200E-03,+5.1653266E+00,+63.3049E-03,-450.9635E-03
+3.9300E-03,+5.1653266E+00,+57.7764E-03,-526.3820E-03
+3.9400E-03,+5.1653266E+00,+53.1900E-03,-325.3770E-03
+3.9500E-03,+5.1653266E+00,+53.7563E-03,-405.5556E-03
+3.9600E-03,+5.1653266E+00,+63.1757E-03,-457.4214E-03
+3.9700E-03,+5.1653266E+00,+65.8166E-03,-325.3770E-03
+3.9800E-03,+5.1653266E+00,+58.4718E-03,+2.9254742E+00
+3.9900E-03,+5.1653266E+00,+49.7362E-03,+2.9773399E+00
+4.0000E-03,+5.1653266E+00,+53.7563E-03,+2.8907034E+00
+4.0100E-03,+5.1653266E+00,+62.0092E-03,-515.7450E-03
+4.0200E-03,+5.1653266E+00,+61.7965E-03,-485.1533E-03
+4.0300E-03,+5.1653266E+00,+57.7764E-03,-418.4714E-03
+4.0400E-03,+5.1653266E+00,+52.6354E-03,-470.3371E-03
+4.0500E-03,+5.1653266E+00,+53.7563E-03,-522.2029E-03
+4.0600E-03,+5.1653266E+00,+62.7502E-03,-478.6955E-03
+4.0700E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+4.0800E-03,+5.1653266E+00,+53.7563E-03,+3.0421215E+00
+4.0900E-03,+5.1653266E+00,+49.7362E-03,+3.0894297E+00
+4.1000E-03,+5.1653266E+00,+52.6734E-03,+3.0375640E+00
+4.1100E-03,+5.1653266E+00,+63.6964E-03,-526.3820E-03
+4.1200E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+4.1300E-03,+5.1653266E+00,+57.6017E-03,-517.6454E-03
+4.1400E-03,+5.1653266E+00,+49.7362E-03,-385.9793E-03
+4.1500E-03,+5.1653266E+00,+49.7362E-03,-413.9140E-03
+4.1600E-03,+5.1653266E+00,+62.5299E-03,-325.3770E-03
+4.1700E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+4.1800E-03,+5.1653266E+00,+53.7563E-03,+2.9577637E+00
+4.1900E-03,+5.1653266E+00,+49.7362E-03,+2.9727825E+00
+4.2000E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+4.2100E-03,+5.0935855E+00,+61.7965E-03,-347.0294E-03
+4.2200E-03,+5.1653266E+00,+64.3462E-03,-526.3820E-03
+4.2300E-03,+5.1653266E+00,+53.7563E-03,-450.7609E-03
+4.2400E-03,+5.0944267E+00,+46.1912E-03,-502.6266E-03
+4.2500E-03,+5.1653266E+00,+50.2984E-03,-526.3820E-03
+4.2600E-03,+5.1653266E+00,+63.3960E-03,-526.3820E-03
+4.2700E-03,+5.1653266E+00,+61.7965E-03,-457.2187E-03
+4.2800E-03,+5.1653266E+00,+57.7764E-03,+3.0917085E+00
+4.2900E-03,+5.1653266E+00,+45.7161E-03,+2.8907034E+00
+4.3000E-03,+5.1653266E+00,+51.4649E-03,+2.8907034E+00
+4.3100E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+4.3200E-03,+5.1653266E+00,+61.7965E-03,-515.5424E-03
+4.3300E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+4.3400E-03,+5.1653266E+00,+49.7362E-03,-433.4902E-03
+4.3500E-03,+5.1653266E+00,+50.8611E-03,-470.1345E-03
+4.3600E-03,+5.1653266E+00,+65.7289E-03,-325.3770E-03
+4.3700E-03,+5.1653266E+00,+61.7965E-03,-372.8609E-03
+4.3800E-03,+5.1653266E+00,+55.7894E-03,-325.3770E-03
+4.3900E-03,+5.1653266E+00,+52.7605E-03,+2.9404930E+00
+4.4000E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+4.4100E-03,+5.1653266E+00,+65.8166E-03,-472.4402E-03
+4.4200E-03,+5.1653266E+00,+59.6803E-03,-325.3770E-03
+4.4300E-03,+5.1653266E+00,+54.6229E-03,-483.0503E-03
+4.4400E-03,+5.1653266E+00,+49.7362E-03,-526.3820E-03
+4.4500E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+4.4600E-03,+5.1653266E+00,+61.7965E-03,-325.3770E-03
+4.4700E-03,+5.1653266E+00,+58.5139E-03,-325.3770E-03
+4.4800E-03,+5.1653266E+00,+57.7764E-03,+2.9056953E+00
+4.4900E-03,+5.1653266E+00,+45.7161E-03,+3.0248508E+00
+4.5000E-03,+5.1653266E+00,+48.0905E-03,+2.9729851E+00
+4.5100E-03,+5.1653266E+00,+61.1882E-03,-495.9661E-03
+4.5200E-03,+5.1653266E+00,+57.7764E-03,-325.3770E-03
+4.5300E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+4.5400E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+4.5500E-03,+5.0945078E+00,+49.7362E-03,-325.3770E-03
+4.5600E-03,+5.0960876E+00,+65.8166E-03,-353.2847E-03
+4.5700E-03,+5.1653266E+00,+60.2010E-03,-405.1504E-03
+4.5800E-03,+5.1653266E+00,+53.7563E-03,+2.9600693E+00
+4.5900E-03,+5.1653266E+00,+53.4063E-03,+2.9082036E+00
+4.6000E-03,+5.1653266E+00,+53.7563E-03,+2.9250690E+00
+4.6100E-03,+5.1653266E+00,+65.8166E-03,-440.1508E-03
+4.6200E-03,+5.1653266E+00,+63.0546E-03,-325.3770E-03
+4.6300E-03,+5.1697435E+00,+53.9771E-03,-526.3820E-03
+4.6400E-03,+5.1653266E+00,+49.7362E-03,-526.3820E-03
+4.6500E-03,+5.1282509E+00,+55.6101E-03,-325.3770E-03
+4.6600E-03,+5.1653266E+00,+62.9255E-03,-325.3770E-03
+4.6700E-03,+5.1653266E+00,+61.7965E-03,-521.7976E-03
+4.6800E-03,+5.1653266E+00,+53.7563E-03,+3.0917085E+00
+4.6900E-03,+5.1653266E+00,+49.7362E-03,+2.9898505E+00
+4.7000E-03,+5.1653266E+00,+49.7362E-03,+3.0417162E+00
+4.7100E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+4.7200E-03,+5.1653266E+00,+60.7217E-03,-472.6428E-03
+4.7300E-03,+5.1653266E+00,+53.7563E-03,-420.7771E-03
+4.7400E-03,+5.1653266E+00,+45.7161E-03,-482.8477E-03
+4.7500E-03,+5.1653266E+00,+53.5897E-03,-325.3770E-03
+4.7600E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+4.7700E-03,+5.1653266E+00,+63.5753E-03,-414.3192E-03
+4.7800E-03,+5.1653266E+00,+50.4777E-03,+3.0917085E+00
+4.7900E-03,+5.1653266E+00,+46.0119E-03,+3.0917085E+00
+4.8000E-03,+5.1653266E+00,+51.0693E-03,+2.8907034E+00
+4.8100E-03,+5.1653266E+00,+61.7965E-03,-443.8977E-03
+4.8200E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+4.8300E-03,+5.1653266E+00,+53.7563E-03,-346.6241E-03
+4.8400E-03,+5.1653266E+00,+45.7161E-03,-325.3770E-03
+4.8500E-03,+5.1653266E+00,+49.7362E-03,-401.4034E-03
+4.8600E-03,+5.1653266E+00,+61.7965E-03,-526.3820E-03
+4.8700E-03,+5.1653266E+00,+58.3305E-03,-353.0820E-03
+4.8800E-03,+5.1334983E+00,+53.7563E-03,+3.0917085E+00
+4.8900E-03,+5.1653266E+00,+47.1075E-03,+2.8907034E+00
+4.9000E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+4.9100E-03,+5.1653266E+00,+62.4797E-03,-492.2191E-03
+4.9200E-03,+5.1653266E+00,+64.0960E-03,-325.3770E-03
+4.9300E-03,+5.1653266E+00,+55.0185E-03,-325.3770E-03
+4.9400E-03,+5.1653266E+00,+49.7362E-03,-325.3770E-03
+4.9500E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+4.9600E-03,+5.1653266E+00,+63.9669E-03,-325.3770E-03
+4.9700E-03,+5.1653266E+00,+61.7965E-03,-469.7293E-03
+4.9800E-03,+5.1653266E+00,+53.8520E-03,+2.8907034E+00
+4.9900E-03,+5.1653266E+00,+49.7362E-03,+3.0446298E+00
+5.0000E-03,+5.2049043E+00,+53.7563E-03,+2.8907034E+00
+5.0100E-03,+5.1653266E+00,+64.8127E-03,-375.5719E-03
+5.0200E-03,+5.1653266E+00,+65.8166E-03,-526.3820E-03
+5.0300E-03,+5.1653266E+00,+54.8270E-03,-325.3770E-03
+5.0400E-03,+5.1653266E+00,+51.8442E-03,-430.7793E-03
+5.0500E-03,+5.1653266E+00,+53.7563E-03,-325.3770E-03
+5.0600E-03,+5.1653266E+00,+65.8166E-03,-518.2533E-03
+5.0700E-03,+5.1653266E+00,+63.4168E-03,-325.3770E-03
+5.0800E-03,+5.1653266E+00,+55.9935E-03,-526.3820E-03
+5.0900E-03,+5.1653266E+00,+49.7362E-03,+2.8907034E+00
+5.1000E-03,+5.1653266E+00,+53.4646E-03,+2.8907034E+00
+5.1100E-03,+5.1653266E+00,+65.8166E-03,-391.8294E-03
+5.1200E-03,+5.2457286E+00,+60.1427E-03,-325.3770E-03
+5.1300E-03,+5.1653266E+00,+54.3727E-03,-325.3770E-03
+5.1400E-03,+5.1653266E+00,+45.7161E-03,-346.4215E-03
+5.1500E-03,+5.1653266E+00,+51.1944E-03,-526.3820E-03
+5.1600E-03,+5.1958182E+00,+63.3211E-03,-401.6061E-03
+5.1700E-03,+5.1750719E+00,+61.7965E-03,-502.0187E-03
+5.1800E-03,+5.1653266E+00,+53.7563E-03,+2.8907034E+00
+5.1900E-03,+5.1653266E+00,+48.1488E-03,+2.9700716E+00
+5.2000E-03,+5.1653266E+00,+53.7563E-03,+3.0917085E+00
+5.2100E-03,+5.1653266E+00,+61.7965E-03,-508.4766E-03
+5.2200E-03,+5.1653266E+00,+61.7965E-03,-492.4217E-03
+5.2300E-03,+5.1996570E+00,+52.0398E-03,-440.5560E-03
+5.2400E-03,+5.1653266E+00,+45.7161E-03,-325.3770E-03
